ID,标题,年份,副标题（国家/类型/导演/演员）,评分,海报,评分人数
3804746,花田喜事2010 花田囍事2010,2010,"  中国大陆,中国香港 / 喜剧,爱情,古装 / 黄百鸣,邱礼涛 / 黄百鸣,吴君如,古天乐,郑中基,潘粤明,熊黛林,杨颖,李香琴,田蕊妮 ",5.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p815404632.jpg,75785
4100696,美丽密令,2010,"  中国香港,中国大陆 / 喜剧 / 王晶 / 蔡卓妍,吴君如,陆毅,谢娜,樊少皇,陈伟霆,詹瑞文,许绍雄 ",5.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2631638588.jpg,43358
5250583,最强囍事 最強囍事,2011,"  中国大陆,中国香港 / 喜剧,爱情 / 陈庆嘉,秦小珍 / 张柏芝,古天乐,甄子丹,刘嘉玲,黄百鸣,闫妮,熊黛林,杜汶泽 Chapman To,杨颖,汪圆圆,郑中基 ",5.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p827635815.jpg,75353
3148571,内衣少女,2008,"  中国香港 / 喜剧 / 陈庆嘉,秦小珍 / 邓丽欣,文咏珊,贾晓晨,汤怡,李曼筠,郑中基,陈辉虹,郑诗君,蔡瀚亿,徐天佑,高志森,黎海珊,梁咏琪,卢觅雪,陆永,安志杰,王祖蓝,黄又南 ",5.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2097903910.jpg,19309
25831326,临时同居 失戀急讓,2014,"  中国香港,中国大陆 / 喜剧,爱情 / 卓韵芝 / 张家辉,郑秀文,杨颖,欧豪,黄子华,胡杏儿,张学友,王菀之,姜武,陈果,葛民辉,何穗 ",5.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2195224239.jpg,36728
3600972,宝贝和我 아기와 나,2008,"  韩国 / 喜剧 / 金镇英 / 张根硕,文梅森,吴光禄,宋昰昀,朴明秀,李哲民 ,崔在焕,全世红,郑圭洙,吉海妍,金九拉 ",7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2093775786.jpg,41451
1292286,我的野蛮女友 엽기적인 그녀,2001,"  韩国 / 剧情,喜剧,爱情 / 郭在容 / 全智贤,车太贤,金仁文,宋玉淑,韩振熙,玄淑熙,金一宇,徐东元,金敏载,李在浩,朴俊英,玄哲浩,赵庆勋,孙光业,李正学,陈泰贤,金哲秀,李无影,任豪,郭在容,梁金锡 ",8.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p489336497.jpg,435891
2037796,丑女大翻身 미녀는 괴로워,2006,"  韩国 / 喜剧,爱情 / 金容华 / 金雅中,朱镇模,林玄植,金贤淑,李汉威,朴努植,金勇健,成东日,徐润,郑允 ",7.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1765318197.jpg,140121
1303153,玫瑰玫瑰我爱你,1993,"  中国香港 / 喜剧,动作,歌舞 / 彭绮华 / 梁家辉,刘嘉玲,钟镇涛,任达华,叶玉卿,陈加玲 ",7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2351978265.jpg,3450
1302441,表姐，你好嘢！ 表姐，妳好嘢！,1990,"  中国香港 / 剧情,喜剧,动作 / 张坚庭 / 郑裕玲,梁家辉,张坚庭,周文健 ",7.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2204679567.jpg,9437
1295675,大丈夫日记 大丈夫日記,1988,"  中国香港 / 喜剧,爱情 / 楚原 / 周润发,王祖贤,叶倩文,李子雄,郑则仕,金燕玲,吴家丽,成奎安,太保,胡大为 ",7.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2258660233.jpg,24855
1385567,富贵再逼人,1988,"  中国香港 / 喜剧,家庭 / 高志森,宋豪辉 / 沈殿霞,董骠 ",7.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2347412589.jpg,16448
1306011,最佳拍档 最佳拍檔,1982,"  中国香港 / 喜剧,动作 / 曾志伟 / 许冠杰,麦嘉,张艾嘉,石天,古嘉露,徐克,曹达华,林子祥,黄百鸣 ",7.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2235503534.jpg,32870
1300080,鸡同鸭讲 雞同鴨講,1988,"  中国香港 / 喜剧 / 高志森 / 许冠文,许冠英,张艾嘉,卢冠廷,吴启华,谷峰,白茵,叶荣祖,何启南,许莹英,高志森,罗冠兰,叶蕴仪,许冠杰,徐小凤 ",7.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2505096296.jpg,16327
1301865,咖喱辣椒,1990,"  中国香港 / 喜剧,动作,爱情,犯罪 / 柯受良 / 周星驰,张学友,柏安妮,曾志伟,柯受良,冯元炽,丁家强,程守一 ",7.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2585539234.jpg,59939
1308129,赌侠大战拉斯维加斯 賭俠大戰拉斯維加斯,1999,"  中国香港 / 喜剧,动作 / 王晶 / 刘德华,张家辉,陈百祥,林熙蕾,郁方,万梓良,李菲,王晶,南燕 ",6.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2355305020.jpg,35353
1306712,开心鬼撞鬼 開心鬼撞鬼,1986,"  中国香港 / 喜剧,奇幻 / 杜琪峰 / 黄百鸣,张曼玉,袁洁莹,陈加玲,徐克,曹查理 ",7.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1995010748.jpg,40672
1302110,福星闯江湖 福星闖江湖,1989,"  中国香港 / 喜剧 / 冯淬帆 / 吴耀汉,曾志伟,冯淬帆,苗侨伟,刘嘉玲,曹达华,陈百祥,郑则仕,王青,卢海鹏,陈奕诗,王晶,许绍雄 ",6.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2043751408.jpg,4658
1305343,杀妻2人组 殺妻2人組,1986,"  中国香港 / 喜剧 / 钟镇涛 / 周润发,钟镇涛,梅艳芳,王祖贤,王晶,陈友,成奎安,午马,林珊珊 ",6.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2541795075.jpg,6594
1307919,亚李·爸爸两个大盗 亞李·爸爸兩個大盜,1998,"  中国香港 / 喜剧,犯罪 / 邝文伟 / 黄子华,张达明,汤盈盈,黎耀祥,罗兰 ",7.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2354815447.jpg,1918
1421926,金装香蕉俱乐部 金裝香蕉俱樂部,1996,"  中国香港 / 剧情,喜剧 / 黄秋生 / 黄秋生,黄子华,邵国华,林晓峰,周慧敏,关咏荷,施绮莲,张兰英,王翠玲 ",7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2228560331.jpg,1220
1306121,沙甸鱼杀人事件 沙甸魚殺人事件,1994,"  中国香港 / 剧情,喜剧 / 赵崇基 / 黄子华,廖啟智,陳佩珊,温碧霞,潘芳芳 ",7.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2214417473.jpg,1546
26782656,栋笃特工,2018,"  中国香港,中国大陆 / 喜剧 / 张家杰 / 黄子华,佘诗曼,狼森,郑丹瑞,谭咏麟,郑中基,郑秀文,苏丽珊,张建声,蔡少芬,张国强,邓月平,林雪,郑诗君,吴君如,邓兆尊,苑琼丹,詹瑞文,张继聪,杨千嬅 ",5.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2509642867.jpg,7424
26966845,唔痴线唔正常 唔黐线唔正常,2014,  中国香港 / 脱口秀 / 黄子华 / 黄子华 ,9.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2423212219.jpg,1727
1302385,请让一让 唔該借歪,2000,"  中国香港 / 剧情,喜剧,悬疑,恐怖 / 霍耀良 / 黄子华,袁咏仪,叶德娴,张锦程,甄楚倩,萧亮,杨嘉雯,潘雁英,秦沛,夏萍 ",6.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2356047935.jpg,1158
1421927,人间色相 人間色相,1996,"  中国香港 / 喜剧 / 张志成 / 黄子华,张达明,蔡少芬,江希文,孙佳君,谷德昭,李力持,林超荣 ",7.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1915313435.jpg,4163
26767519,跟住去边度 跟住去邊度,1992,"  中国香港 / 喜剧,真人秀,脱口秀 / 黃子華 / 黄子华 ",9.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2329970542.jpg,1201
1462467,卖身契 賣身契,1978,"  中国香港 / 喜剧 / 许冠文 / 许冠文,许冠英,许冠杰 ",7.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1176284861.jpg,7103
1298003,天才与白痴 天才與白痴,1975,"  中国香港 / 喜剧 / 许冠文 / 乔宏,许冠文,许冠杰 ",7.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2505096229.jpg,6190
1468527,新半斤八两,1990,"  中国香港 / 喜剧 / 陈欣健 / 许冠文,许冠杰,许冠英,洪欣,李司祺,刘兆铭,毛舜筠,秦沛,刘小慧,罗冠兰,余倩雯,许冠武 ",7.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1387184520.jpg,7165
1301997,鬼马双星 鬼馬雙星,1974,"  中国香港 / 喜剧 / 许冠文 / 许冠文,许冠杰,许冠英,吕有慧,乔宏,罗兰,丁佩,许绍雄 ",7.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1388155720.jpg,8443
1297038,合家欢 合家歡,1989,"  中国香港 / 喜剧 / 高志森 / 许冠文,黄百鸣,郑文雅,王祖贤,许冠英,任达华,玛利亚,梁家辉,肯·博伊尔,黄新,谭倩红,陈卓欣,陈奕诗,袁洁莹,Xiuling Lu,李丽珍,关佩琳,卢冠廷,叶荣祖,杨凡,高志森,叶辉煌,何柏光,许芬,刘嘉蔚,莫少奇,李永洪 ",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1958005271.jpg,6202
1451895,神算,1992,"  中国香港 / 喜剧,犯罪 / 许冠文 / 许冠文,黎明,许冠英,刘小慧,方刚,陈晓莹,黄子华,田启文,陈德森 ",7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2661534660.jpg,5977
1294293,铁板烧 鐵板燒,1984,"  中国香港 / 喜剧 / 许冠文 / 许冠文,叶倩文,叶丽仪,卢海鹏,车保罗,许英秀,黎小田,李燕萍,刘允,黄文慧 ",6.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2345963131.jpg,3156
1302101,青春差馆 青春差館,1985,"  中国香港 / 喜剧,动作 / 邱家雄 / 梁朝伟,梅艳芳,吕方,曾华倩 ",6.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2346569959.jpg,373
1308323,坏女孩 壞女孩,1986,"  中国香港 / 喜剧 / 萧荣 / 梅艳芳,陈友,上山诗钠 ",6.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2508083783.jpg,973
1306650,祝您好运 祝您好運,1985,"  中国香港 / 喜剧,动作 / 袁祥仁 / 万梓良,梅艳芳,山怪,袁祥仁,袁日初,曹达华,杨斯,袁信义,太保,徐爱心,陈思佳 ",6.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2471285167.jpg,522
1304813,公子多情,1988,"  中国香港 / 喜剧,爱情 / 霍耀良 / 周润发,梅艳芳,利智,曾志伟,李美凤,王青 ",7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2347616685.jpg,5513
1307487,神探朱古力,1986,"  中国香港 / 喜剧,犯罪 / 陈欣健 / 许冠文,许冠英,梅艳芳,胡慧中,乔宏 ",6.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2164212487.jpg,2952
1299359,开心勿语 開心勿語,1987,"  中国香港 / 喜剧,爱情 / 曾志伟 / 梅艳芳,曾志伟,吴君如,蔡一杰,蔡一智 ",6.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2233703780.jpg,2483
1930829,五福星撞鬼,1992,"  中国香港 / 喜剧 / 洪金宝,曾志伟,元奎,刘观伟 / 洪金宝,曾志伟,陈百祥,冯淬帆,吴耀汉,秦祥林,吕少玲,邱月清,陈妙瑛,刘观伟,胡慧中,林德禄 ,黄凯森,陈中泰,秦虹,叶荣祖 ",6.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2350127192.jpg,8401
1302443,吉星拱照,1990,"  中国香港 / 喜剧 / 杜琪峰 / 周润发,张艾嘉,郑丹瑞,利智,黄坤玄,黄家驹,叶世荣,黄家强,黄贯中 ",7.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2349194057.jpg,12677
1305176,何日金再来 何日金再來,1992,"  中国香港 / 喜剧,情色 / 马伟豪 / 黄光亮,黄霑,成奎安,吕少玲,霍瑞华 ",6.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2350145349.jpg,413
21340793,烂滚夫斗烂滚妻 爛滾夫鬥爛滾妻,2013,"  中国香港 / 喜剧 / 王晶 / 杜汶泽 Chapman To,周秀娜,邹凯光,彭浩翔,钟采羲,童飞,梁政珏,刘浩龙,胡然,石咏莉,罗子乔,钟蕙芝,张净思 ",5.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1996871485.jpg,5298
1305060,正牌韦小宝之奉旨沟女 正牌韋小寶之奉旨溝女,1993,"  中国香港 / 喜剧,情色,奇幻,古装 / 柯受良 / 梁朝伟,张卫健,吴雪雯,叶玉卿,汤镇业 ",6.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2167120459.jpg,24009
26271893,12金鸭 12金鴨,2015,"  中国香港 / 爱情 / 邹凯光 / 吴君如,古天乐,刘浩龙,黄秋生,周柏豪 ,邵美君,郑欣宜,卫诗雅,卢觅雪,许绍雄,周秀娜,陈妍希,郭子健,陈奕迅,李若彤,任达华,姜皓文,蔡瀚亿,卢燕,姚家豪,王菀之,黄伟文,李拾壹,关楚耀,冼色丽,陈家乐,赵硕之,孙建弘,颜子菲,林兆霞,卢海鹏,薛凯琪,梁洛施,陈静,谢霆锋,容祖儿,阮兆祥,叶伟信,陆永,吴君祥,区永权,冯勉恒,赵薇 Wei Zhao,鹿晗,彭于晏 ",5.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2244031573.jpg,19398
25728590,六福喜事,2014,"  中国大陆,中国香港 / 喜剧,爱情 / 谷德昭 / 黄百鸣,曾志伟,吴君如,郑中基,薛凯琪,吴千语,林德信,熊黛林,于波,夏春秋,林德荣,谷德昭,张达明,方力申,李灿森,方皓玟,谷祖琳,大鹏,林海峰,林二汶,陈辉虹,邓丽欣,杨爱瑾,杨千嬅,林盛斌,林峯,古天乐 ",5.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2164881898.jpg,35818
20254219,超级经纪人 超級經理人,2013,"  中国香港,中国大陆 / 喜剧 / 冯志强 / 蔡卓妍,杜汶泽 Chapman To,高晟晖,王祖蓝,钟欣潼,何炅,谢霆锋,泳儿,霍汶希,张敬轩,张继聪,吴浩康,卢海鹏,郑希怡,陆永,车婉婉,张致恒,洛诗,思漩,庄洁梦,谢佳妤,许靖韵,张芷芊,王敏奕 ",4.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2079042615.jpg,12504
21248460,王牌情敌 2013我愛HK恭囍發財,2013,"  中国香港 / 喜剧,爱情 / 钟澍佳 / 谭咏麟,陈百祥,叶玉卿,曾志伟,冯淬帆,黄宗泽,谢天华,徐子珊,郑欣宜 ",5.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1846147508.jpg,6785
6873331,八星抱喜,2012,"  中国大陆,中国香港 / 喜剧,爱情 / 陈庆嘉,秦小珍 / 黄百鸣,古天乐,甄子丹,陈慧琳,吴君如,杜汶泽 Chapman To,熊黛林,杨幂,吴千语,章立衡,龚琳娜 ",4.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1355153383.jpg,25914
5413824,猛男滚死队,2011,"  中国香港 / 喜剧 / 王晶 / 王晶,曾志伟,杜汶泽 Chapman To,周秀娜,詹瑞文,陈法蓉 ",4.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p861164953.jpg,4626
10606939,男人如衣服,2012,"  中国香港,中国大陆 / 喜剧,爱情 / 谷德昭 / 黄百鸣,郑中基,林峯,熊黛林,毛舜筠,吴千语,海清 ",5.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1690508139.jpg,9388
6984061,笑功震武林,2013,"  中国大陆,中国香港 / 喜剧,动作 / 王晶,姜国民 / 洪金宝,吴君如,郑中基,曾志伟,王祖蓝,谢娜,伍允龙,童飞,元华,陈嘉桓,孟瑶,释彦能,许明虎,蒋璐霞,谷祖琳,洪天明,杜宇航,温超 ",4.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1873908926.jpg,19559
20395646,越来越好之村晚,2013,"  中国大陆 / 喜剧,爱情 / 张一白,谢东燊 / 郭富城,王宝强,吴君如,徐静蕾,佟大为,王珞丹,梁家辉,倪大红,景甜,张译,吴刚,黄觉,章子怡 ",4.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1850784258.jpg,23266
1467242,精装追女仔2004,2004,"  中国香港 / 喜剧 / 王晶 / 曾志伟,余文乐,杜汶泽,余安安,黄婉伶,林子聪,陈百祥,韩君婷,苗侨伟,汤镇业,王天林,黄浩然 ",6.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p722230581.jpg,4512
1301263,古惑女之决战江湖 古惑女之決戰江湖,1996,"  中国香港 / 动作 / 邓衍成 / 李丽珍,莫文蔚,唐文龙,吴镇宇,麦家琪,陈妙瑛,吴毅将,钟淑慧,林伟亮,李健仁 ",6.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2875569764.jpg,2068
1303256,黑道风云之收数王,1999,"  中国香港 / 动作 / 黎继明 / 吴镇宇,张家辉,李灿森,黄秋生,海俊杰,罗冠兰,李晓彤,惠天赐,江锦荣,黎彼得 ",6.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2534232068.jpg,1342
2029129,家法,1979,"  中国香港 / 剧情 / 邓光荣,萧荣 / 邓光荣,王伟,林蛟,任达华 ",6.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1957218735.jpg,125
1302904,爱与诚,2000,"  中国香港 / 动作,惊悚 / 麦兆辉 / 吴镇宇,陈晓东,王杰,梁咏琪,吴佩慈,李灿森,林雅诗,陈耀明,李尚义 ",7.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1645221569.jpg,2564
1302014,乱世超人,1994,"  中国香港 / 喜剧 / 胡大为 / 吴镇宇,李婉华,郑佩佩,黄子华,关宝慧,郑敬基,夏韶声 ",6.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571607623.jpg,331
1302194,尖东双虎 尖東雙虎,1995,"  中国香港 / 动作,犯罪 / 李炯楷 / 张耀扬,林文龙,徐濠萦,朱永棠 ",6.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2352231303.jpg,486
1307257,四大探长 四大探長,1992,"  中国香港 / 剧情,犯罪 / 林德禄  / 任达华,李修贤,郑则仕,李子雄,甄楚倩,尹扬明 ",6.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2190547062.jpg,2040
1306361,旺角风云,1996,"  中国香港 / 剧情,动作 / 叶伟信 / 梁汉文,黄秋生,张耀扬,蔡晓仪,骆达华 ",6.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2354140303.jpg,1403
1890108,金榜题名 金榜題名,1996,"  中国香港 / 剧情,动作,犯罪 / 李惠民 / 张智霖,丁子峻,任达华,李修贤,陈惠敏,吴毅将,郑嘉莉,韩国材,林子聪,午马,陈志辉,尹扬明,吴志雄,黎彼得,梁伟业,黄子扬,冯素波,陈少荣,卓伟文 ",6.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2402887812.jpg,1015
1295633,9413,1998,"  中国香港 / 动作,悬疑,犯罪 / 吴镇宇 / 吴镇宇,伍咏薇,李蕙敏,毛俊辉,何启南,余伟文,李健仁 ",6.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1962434954.jpg,1243
1307364,逆我者死,1999,"  中国香港 / 惊悚,犯罪 / 林子皓 / 吴镇宇,雷宇扬,于荣光,张同祖,姚乐怡 ",6.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2534232255.jpg,599
1995646,全职大盗 全職大盜,1998,"  中国香港 / 犯罪 / 张坚庭 / 吴镇宇,张坚庭,黄秋生,黄佩霞,杨千嬅,伍咏薇,王合喜 ",6.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2354818045.jpg,657
3305818,钮扣人 鈕扣人,2008,"  中国香港 / 动作,犯罪 / 钱人豪 / 吴镇宇,关颖,戴立忍,李倩蓉,黄阅 ",6.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1470627485.jpg,3227
1301974,安娜玛德莲娜 安娜瑪德蓮娜,1998,"  中国香港 / 喜剧,爱情 / 奚仲文 / 金城武,郭富城,陈慧琳,何超仪,袁咏仪,张国荣,张学友,钟甄 ",7.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p940229727.jpg,11603
1308174,初缠恋后的2人世界 初纏戀後的2人世界,1997,"  中国香港 / 剧情,爱情 / 葛民辉 / 葛民辉,金城武,莫文蔚,李维维,蔡一智,谷德昭,兰茜 ",7.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1997859181.jpg,8402
1297363,薰衣草,2000,"  中国香港 / 爱情,奇幻 / 叶锦鸿 / 金城武,陈慧琳,陈奕迅,郑佩佩,谷德昭,尹子维 ",6.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p614733852.jpg,17240
3290456,绝代双娇 絕代雙嬌,2008,"  中国香港 / 喜剧 / 叶念琛 / 邓丽欣,吴雨霏,森美 ",6.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2380726960.jpg,4078
4011164,死神傻了,2009,"  中国香港 / 喜剧 / 邱礼涛 / 谢安琪,陆永,郑诗君,许志安,陈伟霆,郑融,周柏豪,周秀娜,欧阳靖,方皓玟,邵美琪,冼色丽,樊少皇,林一峰,泳儿,卢巧音,刘浩龙 ",5.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1122725232.jpg,4653
2002808,拍卖世界的角落 拍賣世界的角落,2006,"  中国台湾 /  / 郑芬芬 / 张孝全,赖雅妍,吴震亚 ",7.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2568285815.jpg,1379
1304469,半支烟 半支煙,1999,"  中国香港 / 剧情,爱情 / 叶锦鸿 / 谢霆锋,曾志伟,舒淇,谷祖琳,吴君如,陈惠敏,李灿森,冯德伦,尹子维,陈慧琳,黄秋生,金燕玲,张达明,谷德昭 ",7.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2512339351.jpg,24957
1353725,常在我心,2001,"  中国香港 / 爱情 / 马伟豪 / 陈奕迅,蔡卓妍,廖启智,卢巧音,陈淑兰 ",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2552299122.jpg,7213
3015835,我的最爱 我的最愛,2008,"  中国香港 / 爱情 / 叶念琛 / 邓丽欣,方力申,曾恺玹,胡清蓝,唐宁,杨爱瑾,黄嘉乐 ",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1015596190.jpg,45361
1396313,恋爱地图 戀愛地圖,2005,"  中国台湾,中国大陆,日本 / 爱情 / 下山天,易智言,张一白 / 陈柏霖,范晓萱,市川由衣,加濑亮,李小璐,大杉涟,塚本高史,伊东美咲,杨蕊 ",7.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2321271784.jpg,36918
3804470,分手说爱你 分手說愛你,2010,"  中国香港 / 剧情,喜剧,爱情 / 黄真真 / 房祖名,薛凯琪 ",7.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p633976563.jpg,78257
1763100,深海,2005,"  中国台湾 / 剧情,爱情 / 郑文堂 / 苏慧伦,陆奕静,戴立忍,李威 ",7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2171326508.jpg,1425
4307299,偏偏,2010,"  中国香港 / 爱情,短片 / 麦曦茵 / 徐天佑,杨淇 ",7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p461917405.jpg,97
1767088,半醉人间 半醉人間,2006,"  中国香港 / 爱情 / 邱礼涛,晴朗 / 卢巧音,黄婉伶,葛民辉,郑丹瑞,陈文媛,周国贤 ",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1492790654.jpg,1885
4739986,东风破 東風破,2010,"  中国香港 / 剧情 / 麦婉欣,鄭思傑 / 官恩娜,周俊伟,泰迪·罗宾,苗可秀,张同祖,邵音音 Yam Yam Siu,吕聿来,刘浩龙 ",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1825601947.jpg,6828
1468155,伊莎贝拉,2006,"  中国香港 / 剧情 / 彭浩翔 / 杜汶泽 Chapman To,梁洛施,黄秋生,田朴珺,贾晓晨,曾国祥,何超仪,詹瑞文,余文乐 ",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2154990442.jpg,72529
3074303,停车 停車,2008,"  中国台湾 / 剧情 / 钟孟宏 / 张震,桂纶镁,戴立忍,杜汶泽 Chapman To,高捷,纳豆,贾孝国,金士杰,曾珮瑜,庹宗华 ",7.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1222526992.jpg,26434
3732780,第36个故事 第36個故事,2010,"  中国台湾 / 剧情,喜剧 / 萧雅全 / 桂纶镁,林辰唏,张翰,马玉,中孝介,巴钰,张为程,张聿文,袁绪虎 ",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p918663787.jpg,141058
1877016,梦游夏威夷 夢遊夏威夷,2004,"  中国台湾 / 喜剧 / 徐辅军 / 杨祐宁,黄鸿升,张钧甯,黄泰安 ",7.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2390013437.jpg,5639
4305436,志明与春娇 志明與春嬌,2010,"  中国香港 / 剧情,喜剧,爱情 / 彭浩翔 / 杨千嬅,余文乐,黄德斌,陈逸宁,谷祖琳,司徒慧焯,谷德昭,张达明,方皓玟,林兆霞,关逸基,林耀声,缪非临,辛格·哈提汗·比托,陆诗韵,徐天佑,邹凯光,王宗尧,朱慧敏,刘伟恒,筱靖,骆应钧 ",7.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1456854668.jpg,476220
3629232,带我去远方 帶我去遠方,2009,"  中国台湾 / 剧情,同性 / 傅天余 / 林柏宏,游昕,周咏轩,李芸妘,梅芳,林美秀 ",7.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p672737349.jpg,25723
3804409,礼物,2009,"  中国大陆 / 短片 / 曾梦 / 谭卓,刘通达,张亦然 ",7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2879518545.jpg,1282
4059245,观音山,2010,"  中国大陆 / 剧情,爱情 / 李玉 / 张艾嘉,范冰冰,陈柏霖,肥龙,方励,金晶,刘洁,鲍振江,沈文,李迪,袁泽,陈宇,史敏芳,王国裕,丁娟,黄公望,段博文,李斯丹妮,谢添,李惠娟,向雪,黄鹰,吴小蓉,朱平康,衡文萱,王婷,胡攀科,关越,印一唯,刘文广,曾剑 ",7.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p860965126.jpg,190049
2230888,最遥远的距离 最遙遠的距離,2007,"  中国台湾 / 剧情,爱情 / 林靖杰 / 桂纶镁,莫子仪,贾孝国,温升豪,曾莉婷 ",6.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p461627429.jpg,40265
1428281,神奇的洗衣机 The Magical Washmachine,2004,"  中国台湾 / 短片 / 李云婵 / 李康宜,小應,李紹祥 ",7.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2623890708.jpg,159
